Fecha,AL30,ALUA,AUSO,BMA,BYMA,CEPU,CGPA2,COME,CVH,DICP,EDN,GGAL,LOMA,MIRG,MOLA,MOLI,MORI,PAMP,PR13,SUPV,TC23,TECO2,TGNO4,TGSU2,TRAN,TX26,TXAR,VALO,YPFD
17/11/2015,,12.2,15.3,98.7,,85.3,7.4,3.77,,497,13.9,40.55,,393,,77,4.45,14.65,333,,,55,6.75,19.5,8.75,,,,298
16/11/2015,,12.25,14.7,95,,85.5,6.5,3.89,,487.05,14.3,39.6,,408,,78,4.64,14.6,333,,,54.2,7.15,19.25,8.88,,,,305
13/11/2015,,11.75,14.7,90,,81.5,5.65,3.86,,481,14.1,37.85,,400,,73.6,4.47,14.7,329,,,52.15,6.25,18.6,8.22,,,,292.5
12/11/2015,,11.85,14.6,88.5,,82,5.7,3.83,,495,13.9,37.55,,383,,72.2,4.49,14.5,332,,,52.55,6.05,18.5,8.07,,,,290
11/11/2015,,11.65,14.5,87.25,,80.5,5.4,3.7,,502,13.4,37.7,,379,,75.2,4.5,14.05,333,,,53,5.6,18.2,7.4,,,,296
10/11/2015,,11,14.4,86.6,,78,4.65,3.62,,495,13,37.4,,387,,71.5,4.29,13.5,341,,,51.75,5.2,18.1,7,,,,299
9/11/2015,,11,14.2,85,,75,4.5,3.56,,465,12.7,36.3,,384,,63.8,4,13,330,,,52,5.1,17.3,6.97,,,,294
6/11/2015,,10.85,13.9,84,,75.5,4.4,3.56,,460,12.5,35.25,,383,,58.15,3.64,13.1,319,,,52,4.67,17.15,6.94,,,,299
5/11/2015,,10.85,13.9,84,,75.5,4.4,3.56,,460,12.5,35.25,,383,,58.15,3.64,13.1,319,,,52,4.67,17.15,6.94,,,,299
4/11/2015,,10.8,14,83,,75,4.4,3.47,,449.5,12.3,35.2,,380,,58.15,3.75,13,312,,,51.5,4.46,17.1,6.89,,,,300
3/11/2015,,10.55,13.8,79.75,,75,4.4,3.43,,448,11.9,34.7,,376,,58,3.97,12.8,308.26,,,53.5,4.2,16.95,6.8,,,,298
2/11/2015,,10.25,13.4,82.9,,75,4.15,3.42,,451,12.2,35.5,,379,,57.1,3.78,13.3,309,,,54.5,4.1,17.3,6.83,,,,294
30/10/2015,,9.95,13.2,84,,75,4,3.42,,448.25,12.8,36.2,,373.5,,54.65,2.8,13.2,312,,,53.05,4.05,16.7,6.8,,,,290
29/10/2015,,9.75,13.2,84,,73.5,4,3.32,,439.5,12.8,35.9,,362,,49,2.4,12.95,304.5,,,52.5,3.95,16.2,6.75,,,,280.85
28/10/2015,,9.87,13.2,85,,73,4.15,3.39,,435,13.4,36.5,,346,,46,2.25,12.7,298.5,,,51.25,4.01,15.3,6.9,,,,277
27/10/2015,,8.99,12.5,75,,70.9,3.8,3.29,,419,11.7,33,,344,,44,2.05,12.35,294,,,47.6,3.65,14.2,6.48,,,,259
26/10/2015,,8.69,12.8,75.25,,67.5,3.8,3.27,,413,11.7,33.15,,333.8,,40.15,2.05,12.1,291,,,46.3,3.55,13.75,6.17,,,,271
23/10/2015,,8.15,12.4,64.2,,63.5,,3.12,,385.5,9.8,30.05,,322,,38.5,2.05,10.7,281.5,,,41.5,3.18,13,5.58,,,11000000,256.9
22/10/2015,,8.18,12.35,61.7,,60.5,,3.11,,380.25,9.06,28.9,,316,,37,2,9.91,278.25,,,40.9,3.04,12.75,5.45,,,,250
21/10/2015,,7.9,,62,,59,3.6,3.08,,382,8.63,28.75,,306.8,,36,,9.76,278,,,40.5,2.95,12.1,5.22,,,,237
20/10/2015,,8.23,12.15,63,,59.5,,3.09,,382.5,8.61,29.1,,300,,37.2,1.9,9.91,282,,,40.6,2.97,12.3,5.17,,,10800000,242
19/10/2015,,8,12.2,62.5,,58.5,,3.11,,384,8.56,29.2,,296,,35.25,,9.97,280,,,40.2,3.05,12.15,5.13,,,,241.9
16/10/2015,,7.97,12,64.6,,60.25,,3.1,,381.5,8.69,29.1,,298,,35.6,,9.75,278,,,41.05,2.98,12.45,4.97,,,,248
15/10/2015,,8.2,12,62,,64.45,,3.07,,,8.51,28.7,,297.9,,35.8,,9.37,,,,41.5,3,11.55,4.93,,,,246
14/10/2015,,8.2,,60.9,,,,2.96,,,,27.8,,,,,,9.3,,,,,,,,,,,245
13/10/2015,,8.45,,61.5,,,,2.95,,,,27.7,,,,,,9.13,,,,,,,,,,,244
9/10/2015,,8.66,,59.5,,,3.6,3,,,8.88,26.85,,295,,36.5,,8.8,,,,41.25,3.17,12.05,4.95,,,,264
8/10/2015,,8.64,11.6,60,,64.5,,3.06,,,8.97,27,,295,,36.5,,8.69,,,,40.5,3.14,11.9,4.94,,,,271
7/10/2015,,8.75,,55.55,,,,3.04,,,,26,,,,,,8.5,,,,,,,,,,,263.9
6/10/2015,,8.72,,52.5,,,,3.03,,,,24.65,,,,,,8.63,,,,,,,,,,,246
5/10/2015,,8.72,,53.9,,,,3.1,,,,25,,,,,,8.75,,,,,,,,,,,233.5
2/10/2015,,8.62,,52,,,,3.1,,,8.5,24.85,,285,,,,8.5,,,,38.5,3.01,,5.1,,,,219.5
1/10/2015,,8.3,11.5,53,,,,3.1,,,8.4,24.25,,283,,37,,8.3,,,,39.25,3,11,5.15,,,,213
30/9/2015,,8.4,,54.65,,,,3.19,,,8.65,24.85,,,,,,8.4,,,,,,,,,,,214
29/9/2015,,8.19,,54,,,,3.03,,,8.91,25.2,,,,,,8.5,,,,,,,,,,,211.5
28/9/2015,,7.91,10.7,52.7,,64.5,,2.85,,348,9.12,24,,274,,35.5,,8.55,261,,,38.5,3.25,10.1,5.1,,,,209
25/9/2015,,7.65,10.55,56,,63,3.35,2.8,,350,9.58,25.2,,262,,33,,9.11,261,,,40.9,3.35,10.65,5.15,,,,227
24/9/2015,,6.82,10,52.4,,61,3.35,2.62,,345,9.28,23.7,,250,,31,,9,260.5,,,40.25,3.18,10.5,4.64,,,,219
23/9/2015,,6.88,9.7,52.2,,61.5,3.65,2.78,,347,9,24.05,,253,,32,1.75,9,262,,,41,3.2,10.6,4.76,,,,231.5
22/9/2015,,7.04,,54.45,,61,3.35,2.72,,350,8.9,24.5,,258.8,,32.5,1.8,8.8,261,,,41,3.23,11.3,4.8,,,,241
21/9/2015,,7.34,9.75,58.85,,65,,2.8,,358,9.25,26.4,,265,,32.5,,9.24,265.25,,,43.15,3.33,12.8,5.01,,,,258
18/9/2015,,7.49,9.7,60.7,,64,3.65,2.95,,360,9.32,27.15,,268,,33,1.9,9.41,265,,,44,3.5,12.85,5.11,,,,276.5
17/9/2015,,7.45,,62,,65,3.6,3,,359,9.56,27,,264.1,,34.3,,9.52,264.5,,,44.9,3.59,12.7,5.23,,,,290
16/9/2015,,7.38,9.7,63.4,,64,,2.98,,357.25,9.26,27.5,,257,,34.4,,9,267.5,,,44,3.5,12.25,5,,,,286
15/9/2015,,7.2,9.8,65,,,3.5,2.96,,355,9.37,28.3,,246,,34.7,,9.28,267.25,,,44.85,3.5,12,5.13,,,,285
14/9/2015,,7.35,9.6,65.1,,,,2.95,,348.5,9.3,28.4,,244,,34.5,1.9,9.19,266,,,45.2,3.6,12.3,5.17,,,,293
11/9/2015,,7.5,9.89,67.1,,64.5,3.7,3.01,,350,9.44,28.9,,245,,34,,9.4,264.75,,,46,3.55,12.55,5.27,,,,307
10/9/2015,,7.65,9.89,66.85,,65,3.85,3.05,,344,9.6,28.85,,244,,35,2,9.5,263,,,44.5,3.65,12,5.48,,,,309.75
9/9/2015,,7.6,9.89,66.05,,66.45,3.7,3.06,,340.5,9.52,28.65,,247,,35.8,,9.6,261.3,,,44,3.72,12.1,5.33,,,,308
8/9/2015,,7.4,9.9,65.4,,66.5,3.6,3.16,,334,9.35,28.3,,249.8,,35.4,1.78,9.44,259.5,,,45.1,3.79,12.3,5.15,,,,308
7/9/2015,,7.33,9.75,63.6,,66,,3.15,,326.25,9.05,27.25,,250.8,,35.7,,9.24,259,,,43.9,3.7,11.7,5.02,,,,302.5
4/9/2015,,7.2,9.8,63,,63,3.67,3.16,,326,9.16,26.95,,249.5,,36,,9.23,258,,,44.1,3.8,12.1,5,,,,305
3/9/2015,,7.34,,62,,64.9,3.66,3.12,,329.1,9.17,26.85,,240,,36,1.77,9.18,258.25,,,44.1,3.85,11.8,4.92,,,,301
2/9/2015,,7.25,9.9,61,,64.95,,3.12,,329.9,9.07,26.05,,232.5,,35.75,1.77,8.88,257.25,,,43,3.89,11.2,4.9,,,,297
1/9/2015,,7.29,9.9,60.8,,66.5,3.65,3.09,,329,9.1,26,,228,,36.25,,8.82,257,,,43,3.75,11.4,4.95,,,,293
31/8/2015,,7.48,9.9,63,,66.5,3.35,3.17,,330,9.1,26.45,,228,,36.9,1.83,8.9,257,,,44.2,3.8,11.65,5.05,,,,298
28/8/2015,,7.35,9.9,62.85,,66.5,3.6,3.18,,328.25,9,27,,224,,35.5,1.85,8.9,257,,,44.2,3.62,11.7,5.11,,,,288
27/8/2015,,7.15,9.85,62.1,,66,,3.2,,329,9.02,27,,223,,35,1.87,8.89,257.5,,,43.6,3.62,11.7,4.89,,,,288
26/8/2015,,7.22,9.85,60.5,,64.4,,2.98,,331,8.76,26,,220,,35,1.75,8.42,256,,,44.4,3.55,11.3,4.45,,,,273.5
25/8/2015,,7.15,9.7,56.7,,63,,2.8,,328,8,23.8,,214,,33.5,1.85,8,256,,,40.7,3.4,10.7,4.15,,,,265
24/8/2015,,7.13,9.7,55.8,,63,3.35,2.8,,329.1,8.15,23.7,,218,,33.4,1.83,8,258,,,40.6,3.35,10.5,4.28,,,,276
21/8/2015,,7.5,9.8,59.9,,66,3.5,3.02,,333,8.5,24.9,,223,,34.25,1.83,8.43,260.7,,,43.35,3.6,10.8,4.7,,,,297
20/8/2015,,7.99,10,60,,68,3.5,3.21,,332.5,8.56,26,,233,,35.2,1.7,8.75,260,,,43.1,3.7,11.2,4.93,,,,305.95
19/8/2015,,8.05,9.85,61.5,,68,3.53,3.28,,332.5,8.6,26.4,,238,,34.75,1.85,8.85,260.5,,,43.05,3.8,11.6,5.07,,,,314
